Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Giới tính,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính,Loại da,Vấn đề về da
https://hasaki.vn/san-pham/serum-cocoon-ho-tro-phuc-hoi-toc-70ml-84641.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308100016-1690170189_img_385x385_622873_fit_center.png,308100016,Tinh Chất Dưỡng Tóc Cocoon Hỗ Trợ Phục Hồi & Bảo Vệ 70ml,102,27,148.000 ₫,165.000 ₫,17.000 ₫,-10%,4.8,17,24,8936217700629,Cocoon,Việt Nam,,Tất cả,"
Cyclopentasiloxane, C15-19 Alkane, Dimethiconol, Phenyl trimethicone, Plukenetia volubilis (Inca Inchi) seed oil, Phospholipid, Glycine soja (soybean) sterols, Olea europaea (olive) fruit oil, Cocos nucifera (coconut) oil, Macadamia integrifolia (Macadamia) seed oil, Carthamus tinctorius (safflower) seed oil, Ocimum gratissmum, (Holy basil) herb oil, Amodime thicone, Dimethicone, Dimethicone/Vinyl demethicone crosspolymer, Tocopheryl acetate, BHT.


 ","
Lấy một lượng vừa đủ xoa đều vào lòng bàn tay, thoa từ chân tóc đến ngọn tóc và mát-xa nhẹ nhàng. Sản phẩm dùng trên tóc ẩm hoặc tóc khô đều được.




 ",Thuần Chay (Vegan),,
https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-ong-muot-vi-6-vien-92663.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422202335-1705569334_img_385x385_622873_fit_center.png,422202335,Serum Dưỡng Tóc Ellips Keratin Óng Mượt Vỉ 6 viên,102,164,24.000 ₫,26.750 ₫,2.750 ₫,-10%,4.8,10,12,8993417200076,Ellips,Indonesia,Indonesia,Tất cả,"
Ellips Hair Vitamin with Pro-Keratin Complex Smooth & Silky
Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, Fragrance, Tocopheryl Acetate, Soybean (Glycine Soja) Oil, Ethylhexyl Methoxycinnamate, Panthenyl Ethyl Ether, Aloe Barbadensis (Leaf) Extract, Retinyl Palmitate, Caprylic/Capric Triglyceride, Asc
Ellips Hair Vitamin with Pro-Keratin Complex Silky Black
Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, Fragrance, Tocopheryl Acetate, Simmondsia Chinensis Seed Oil, Ethylhexyl Methoxycinnamate, Soybean (Glycine Soja) Oil, Panthenyl Ethyl Ether, Retinyl Palmitate, Caprylic/Capric Triglyceride, Ascor
Ellips Hair Vitamin with Pro-Keratin Complex Hair Repair
Cyclopentasiloxane, Cyclotetrasiloxane, Dimethiconol, Phenyl Trimethicone, Fragrance, Tocopheryl Acetate, Soybean (Glycine Soja) Oil, Aleurites Moluccana Seed Oil, Ethylhexyl Methoxycinnamate, Panthenyl Ethyl Ether, Retinyl Palmitate, Aloe Barbadens ","
1. Sử dụng sau khi gội đầu, nên sấy hoặc để khô tóc tầm 70% (không bôi khi tóc đang bẩn để tránh tinh chất không thẩm thấu được vào tóc). Hoặc sử dụng trước khi tạo kiểu với máy tạo kiểu tóc.
2. Lấy 1 viên Ellips Hair Vitamin, bóp nhẹ và cho tinh dầu ra lòng bàn tay.
3. Xoa đều vào phần thân tóc và massage nhẹ nhàng (có thể điều chỉnh lượng sản phẩm tùy độ dài của tóc). Lưu ý không thoa sản phẩm trực tiếp lên da đầu.
4. Để khô tự nhiên, KHÔNG CẦN XẢ LẠI VỚI NƯỚC. Tạo kiểu tóc như bình thường. ",,,
https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml-97713.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-50ml_xGd7XwGcywV5SYpi_img_385x385_622873_fit_center.png,422205415,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 50ml",102,7,580.000 ₫,645.000 ₫,65.000 ₫,-10%,5.0,4,4,3264680009761,Nuxe,Pháp,France,Tất cả,"
Thành phần chính: 


Bảy loại dầu thực vật quý giá Dầu tsubaki dưỡng ẩm, dầu argan, dầu macadamia nuôi dưỡng; Dầu cây lưu ly, dầu hoa trà dưỡng ẩm; Dầu hạt phỉ bảo vệ; và Dầu hạnh nhân làm mềm.


Thành phần đầy đủ: 
Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol [N2212/A]. ","


Trên mặt: Thoa dầu dưỡng nhẹ nhàng từ trung tâm khuôn mặt sang hai bên má. Có thể kết hợp dầu với kem dưỡng da.


Trên cơ thể: Mát xa các khu vực trên cơ thể (ngực, chân,...) và các vết rạn da bằng chuyển động tròn.


Trên tóc: Thoa từ gốc đến ngọn như dầu dưỡng tóc. Để tăng hiệu quả, sử dụng 1 - 2 lần/ tuần như mặt nạ cho tóc trong 10 phút trước khi gội đầu.

 ",Ngày Và Đêm,Da thường/Mọi loại da,
https://hasaki.vn/san-pham/nuoc-duong-toc-double-rich-chuyen-sau-cho-toc-nhuom-120ml-96735.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-duong-toc-double-rich-chuyen-sau-cho-toc-nhuom-120ml_YpvsrWModDYaZAjz_img_385x385_622873_fit_center.png,422204817,Nước Xịt Dưỡng Tóc Double Rich Chuyên Sâu Cho Tóc Nhuộm 120ml,102,107,35.000 ₫,52.000 ₫,17.000 ₫,-33%,4.8,45,38,8935030218236,Double Rich,Hàn Quốc,Vietnam,Tất cả,"
Nước Dưỡng Tóc Double Rich Balancing Water Double Repair UV Protection Chăm Sóc Tóc Khô & Hư Tổn


17 Amino Acid: hoạt chất thiết yếu giúp cấu trúc tóc khỏe mạnh.


Micro Keratine: bảo vệ tóc khỏi chẻ ngọn, giúp tóc bóng khỏe.


UV Protection: bảo vệ tóc khỏi tác hại của ánh nắng.


Nước Dưỡng Tóc Double Rich Balancing Water Extra Double Repair Color Protection Chuyên Sâu Cho Tóc Nhuộm


3x Golden Oil: 3 loại tinh dầu quý Argan, Macadamia và Jojoba giúp nuôi dưỡng và cung cấp độ ẩm chuyên sâu cho tóc, hỗ trợ phục hồi các hư tổn.


Micro Keratine: bảo vệ tóc khỏi chẻ ngọn, giúp tóc bóng khỏe.


Color Protection: bảo vệ tóc khỏi tác hại của nhiệt độ cao, giúp giữ màu nhuộm được bền lâu hơn.


 ","


Làm sạch tóc với dầu gội và xả.


Lau hoặc sấy tóc đến khi tóc còn ẩm.


Lắc đều sản phẩm trước khi sử dụng.


Xịt lên tóc cách da đầu 10cm.


Dùng hàng ngày để tóc được dưỡng óng mượt.



Bảo quản:


Bảo quản nơi khô ráo, thoáng mát, tránh ánh nắng trực tiếp và nhiệt độ cao.


Đậy nắp kín sau khi sử dụng.


 ",,,
https://hasaki.vn/san-pham/serum-buoi-milaganics-danh-cho-toc-gay-rung-kho-xo-100ml-16868.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-serum-buoi-milaganics-danh-cho-toc-gay-rung-kho-xo-100ml_hhviPHabqgHQMQ2i_img_385x385_622873_fit_center.png,256700013,Serum Bưởi Milaganics Ngăn Rụng & Kích Thích Mọc Tóc 100ml,102,59,58.000 ₫,109.000 ₫,51.000 ₫,-47%,4.5,36,39,8936089070004,Milaganics,Việt Nam,Vietnam,,"
Thành phần: Tinh dầu bưởi, dầu dừa, vitamin E và nước tinh khiết. ","


Gội sạch tóc, xịt một lượng vừa đủ lên tóc, đặc biệt là những vùng tóc mọc thưa và hư tổn.


Massage nhẹ nhàng từ gốc đến ngọn, sau đó xịt thêm một lần nữa lên tóc và để khô tự nhiên, không xả lại với nước.


Lắc đều sản phẩm trước khi sử dụng, sử dụng khi tóc còn ẩm và để khô tự nhiên.

 ",,,
https://hasaki.vn/san-pham/tinh-dau-duong-toc-raip-bong-muot-huong-ocean-blue-100ml-105173.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-dau-duong-toc-raip-bong-muot-huong-ocean-blue-100ml-1667528727_img_385x385_622873_fit_center.jpg,422210001,Tinh Dầu Dưỡng Tóc Raip Bóng Mượt Hương Ocean Blue 100ml,102,36,94.000 ₫,125.000 ₫,31.000 ₫,-25%,4.6,14,12,8809529880122,Raip,Hàn Quốc,Korea,Nữ,"
Thành phần chính: 


Tinh dầu Argan: giàu axit béo chưa bão hòa như axit oleic và axit linolenic, vitamin E, axit ferulic... giúp nuôi dưỡng tóc và phục hồi tóc hư tổn hiệu quả.


Dầu cây Hắc Mai biển, dầu hoa cúc, dầu Jojoba: chứa vitamin, khoáng chất và protein giúp nuôi dưỡng tóc mềm mại, suôn mượt.


Dầu bơ, dầu hạt nho: chứa protein, acid amin, cung cấp dưỡng chất.


Dầu Olive: chứa vitamin bảo vệ và tăng cường sức sống cho tóc.


 Dầu hạt hướng dương: ngăn ngừa tình trạng bay hơi dưỡng chất.


Thành phần chung: 
Cyclopentasiloxane, Disiloxane, Dimethicone, Argan Kernel Oil (1200mg), Vitamin Tree Oil, Camellia Seed Oil, Jojoba Seed Oil, Avocado Oil,
Grape Seed Oil, Olive Oil, Sunflower Seed Oil, Panthenol, Tocopheryl Acetate, Fragrance
#Original: Hexylcinnamal, Citronellol, Linalool, Benzylbenzoate, Alpha-Isomethylionone, Hydroxycitronellal, Limonene, Geraniol
#Lovely: Limonene, Linalool, Citronellol, Benzyl Benzoate, Geraniol
#Elegance: Butylphenylmethylpropional, Alpha-Isomethylionone, Benzylsalicylate, Hexylcinnamal, Benzyl Alcohol, Limonene, Linalool, Coumarin
#Ocean Blue: Limonene
#Baby Powder: Alpha-Isomethylionone, Citronellol, Coumarin, Geraniol, Limonene, Benzylbenzoate, Hydroxycitronellal, Hexylcinnamal, Benzylsalicylate, Linalool ","


Sau khi gội đầu, sấy tóc khô còn độ ẩm vừa phải.


Lấy một lượng vừa đủ dầu dưỡng tóc thoa xoa đều lên tay.


Tiến hành massage nhẹ mái tóc thoa đều nhẹ từ phần giữa đến ngọn tóc.

 ",,,
https://hasaki.vn/san-pham/serum-duong-toc-ellips-vitamin-phuc-hoi-hu-ton-6-vien-92673.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422202331-1705568911_img_385x385_622873_fit_center.png,422202331,Serum Dưỡng Tóc Ellips Vitamin Phục Hồi Hư Tổn Vỉ 6 Viên,102,131,24.000 ₫,26.750 ₫,2.750 ₫,-10%,4.8,13,26,8993417200021,Ellips,Indonesia,Indonesia,Tất cả,"
Ellips Hair Vitamin Moroccan Oil Hair Treatment
Moroccan oil, Jojoba oil, Vitamin A,C,E ,Pro Vit B-5
Ellips Hair Vitamin Moroccan Oil Smooth & Shiny
Moroccan Oil, Aloe Vera Oil, Vitamin A,C,E, Pro Vit B-5
Ellips Hair Vitamin Moroccan Oil Hair Vitality
Moroccan oil, chiết xuất Gừng, chiết xuất Mật Ong, Vitamin A, C, E & Pro Vit. B5
Ellips Hair Vitamin Moroccan Oil Nutri Color
Moroccan oil, Vitamin A, C, E & Pro Vit. B5 ","
1. Sử dụng sau khi gội đầu, nên sấy hoặc để khô tóc tầm 70% (không bôi khi tóc đang bẩn để tránh tinh chất không thẩm thấu được vào tóc). Hoặc sử dụng trước khi tạo kiểu với máy tạo kiểu tóc.
2. Lấy 1 viên Ellips Hair Vitamin, bóp nhẹ và cho tinh dầu ra lòng bàn tay.
3. Xoa đều vào phần thân tóc và massage nhẹ nhàng (có thể điều chỉnh lượng sản phẩm tùy độ dài của tóc). Lưu ý không thoa sản phẩm trực tiếp lên da đầu.
4. Để khô tự nhiên, KHÔNG CẦN XẢ LẠI VỚI NƯỚC. Tạo kiểu tóc như bình thường. ",,,
https://hasaki.vn/san-pham/dau-olive-milaganics-nguyen-chat-duong-da-duong-toc-250ml-101513.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-olive-milaganics-nguyen-chat-duong-da-duong-toc-250ml_TYJV66LxQGrt4K7d_img_385x385_622873_fit_center.png,422207808,"Dầu Olive Milaganics Nguyên Chất Dưỡng Da, Dưỡng Tóc 250ml",102,32,98.000 ₫,199.000 ₫,101.000 ₫,-51%,5.0,2,4,8936089074057,Milaganics,Việt Nam,Vietnam,Tất cả,"
Thành phần chính: 

100% dầu olive nguyên chất nhập khẩu từ Tây Ban Nha 

Thành phần chi tiết: 

Dầu olive nguyên chất, Parfum
 ","


Dưỡng ẩm da: Sau khi rửa mặt sạch, cho một lượng vừa đủ dầu Olive ra tay và massage vùng da ẩm để tẩy sạch bụi bẩn và cung cấp độ ẩm cho da. Bạn có thế sử dụng cho mặt và cả toàn thân. 


Dưỡng sáng da: Trộn đều 1/2 muỗng tinh dầu olive, 1/4 muỗng dấm, 1/4 muỗng nước và sử dụng như kem dưỡng da ban đêm, olive ngấm sâu nuôi dưỡng da, dấm loại trừ vi khuẩn cho bạn làn da sáng đẹp tự nhiên sau mỗi sáng thức dậy. Công thức này có thể dưỡng cho da mặt và cả toàn thân.


Tẩy tế bào chết: kết hợp muối biển với dầu Olive để massage lên da khoảng 10p và rửa sạch bằng nước. Bạn sẽ cảm nhận được ngay làn da ẩm mịn và thực sự toả sáng.


Dưỡng da khi bị cháy nắng: Dầu Olive trộn với giấm trắng thoa lên mặt (thoa kĩ phần da cháy nắng). Vitamin A, E giúp khóa độ ẩm trên da bảo vệ da chống lại tia UV.


Mặt nạ làm trắng da, mờ nhăn: Trộn 1 lòng trắng trứng, 1 muỗng canh sữa chua, 5 giọt dầu oliu. Thoa hỗn hợp lên mặt, cổ để trong vòng 15 phút, sau đó rửa sạch lại bằng nước. Giúp các vùng da đen sạm trở nên đều màu, làn da trở nên trắng hồng, tươi trẻ.


Giảm vết nhăn cùng mắt: Sử dụng 1 – 2 giọt dầu olive, massage nhẹ nhàng quanh vùng mắt. Tránh để dầu tiếp xúc trực tiếp với mắt.


Dùng tẩy trang: Nhỏ 2 – 5 giọt dầu dừa lên bông tẩy trang, nhẹ nhàng lau sạch lớp trang điểm trên da mặt. Sau đó, lấy khăn giấy lau sạch lớp dầu còn thừa, và rửa lại bằng sữa rửa mặt. Sử dụng an toàn cho da, mắt, môi vì sản phẩm 100% tự nhiên.


Khắc phục môi khô nẻ: Thường xuyên thoa chút dầu olive lên đôi môi sẽ cho bạn đôi môi mềm.


Dưỡng và kích thích tóc mọc nhanh: Trước khi gội đầu 15’, thoa một lượng vừa đủ dầu Olive lên tóc và massage nhẹ nhàng, giúp tóc trở nên bóng mượt hơn.


Loại bỏ gàu: trộn dầu ô liu với dầu hạnh nhân và bôi đều lên da đầu trong vòng 5 phút. Sau đó gội lại thật sạch. Sử dụng 3 lần 1 tuần để loại bỏ gàu.

 ",,"Da khô, hỗn hợp khô","Da khô, mất nước"
https://hasaki.vn/san-pham/dau-duong-kho-nuxe-da-nang-huong-hoa-50ml-119292.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-duong-kho-nuxe-da-nang-huong-hoa-50ml_Y8o1w9p2QiweoBJg_img_385x385_622873_fit_center.png,422218611,Dầu Dưỡng Khô Nuxe Đa Năng Hương Hoa 50ml,102,5,593.000 ₫,645.000 ₫,52.000 ₫,-8%,0.0,0,0,3264680024382,Nuxe,Pháp,France,Tất cả,"
Thành phần chính:


7 loại dầu thực vật quý giá: 



Hoa trà: dưỡng ẩm.


Hoa lưu ly: ngừa nếp nhăn.


Hạt Argan: phục hồi da.


Hoa sơn trà Nhật Bản: chống lão hóa.


Hạt macca, hạnh hạnh nhân: nuôi dưỡng da mềm mịn.


Hạt phỉ: bảo vệ da.



Thành phần chi tiết:
Coco-Caprylate/Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether,Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil,Corylus Avellana (Hazel) Seed Oil, Parfum/Fragrance, Camellia Oleifera Seed Oil, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Limonene, Linalool, Citral, Citronellol, Hydroxycitronellal, Geraniol [N2216/A].

 ","


Trước khi thoa dầu, hãy làm ấm dầu trong tay rồi đặt tay lên mũi để tận hưởng mùi hương trong tâm trí.


Dùng riêng cho mặt (1 lần xịt) hoặc nhỏ vài giọt vào lòng bàn tay cùng với kem dưỡng NUXE. Thoa đều khắp mặt từ trung tâm ra các đường viền bên ngoài.


Trên cơ thể của bạn, thoa theo chuyển động tròn (ngực, chân, v.v.), đặc biệt chú ý đến những vùng da rất khô và/hoặc vết rạn da.


Trên tóc của bạn, xịt 1 hoặc 2 lần bơm sản phẩm vào lòng bàn tay và thoa đều lên tóc và ngọn tóc thường xuyên . Để có liệu pháp dưỡng tóc chuyên sâu, hãy đắp một hoặc hai lần một tuần như một loại mặt nạ lên toàn bộ mái tóc của bạn. Để ít nhất 10 phút trước khi gội đầu.


Để có trải nghiệm thư giãn tuyệt đỉnh, hãy nhỏ một vài giọt dầu vào nước ấm trong bồn tắm của bạn.

 ",,Da thường/Mọi loại da,
https://hasaki.vn/san-pham/serum-olaplex-no-9-giup-phuc-hoi-toc-90ml-107786.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-serum-olaplex-no-9-giup-phuc-hoi-toc-90ml_buTMKrWspW9j4gwU_img_385x385_622873_fit_center.png,422212123,Serum Olaplex No.9 Giúp Phục Hồi Tóc 90ml,102,4,690.000 ₫,890.000 ₫,200.000 ₫,-22%,5.0,45,3,850018802284,Olaplex,Mỹ,United States,Tất cả,"
Thành phần chính:


Công nghệ Bis-Aminopropyl Diglycol Dimaleate (Olaplex): được cấp bằng sáng chế có khả năng sửa chữa tóc hư tổn, khô, dễ gãy rụng mang lại mái tóc mềm mại, bóng mượt và khoẻ mạnh.


Chiết xuất tảo đỏ: ngăn chặn các chất ô nhiễm, nuôi dưỡng tóc và cung cấp các chất chống oxy hóa mạnh cho lớp biểu bì để trung hòa các gốc tự do trước khi chúng gây hư tổn. 


Thành phần đầy đủ:
Water (Aqua/Eau), Propanediol, Betaine, Quaternium-22, Sodium Hyaluronate, Bis-Aminopropyl Diglycol Dimaleate, Cetrimonium Chloride, Panthenol, Hydroxyethylcellulose, PVP, Guar Hydroxypropyltrimonium Chloride, Furcellaria Lumbricalis Extract, Pelvetia Canaliculata Extract, Xylitylglucoside, Polyquaternium-44, Anhydroxylitol, Maltitol, Citric Acid, Trisodium Ethylenediamine Disuccinate, Xylitol, Sorbic Acid, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzoate, Fragrance (Parfum), Citral, Citronellol, Hexyl Cinnamal, Limonene, Linalool. ","


Là bước đầu tiên trong quy trình tạo kiểu tóc của bạn, hãy thoa một lượng nhỏ lên tóc ẩm, vuốt từ ngọn đến chân tóc trước khi tạo kiểu.


Sử dụng thêm serum dưỡng tóc nếu cần để có mái tóc dày và dài hơn.


Có thể sử dụng vào những ngày bạn gội đầu và bất kỳ ngày nào ở giữa để bảo vệ thêm.

 ",,,
https://hasaki.vn/san-pham/tinh-chat-50-megumi-duong-va-ngan-rung-toc-30ml-102021.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-50-megumi-duong-va-ngan-rung-toc-30ml-1717396039_img_385x385_622873_fit_center.jpg,422208093,Tinh Chất 50 Megumi Dưỡng Và Ngăn Rụng Tóc 30ml,102,20,138.000 ₫,165.000 ₫,27.000 ₫,-16%,4.5,2,5,8935006543362,50 Megumi,Nhật Bản,Vietnam,Tất cả,"
Thành phần chính: 


Nhân sâm & rễ gừng: Nuôi dưỡng cho chân tóc trở nên chắc khỏe và đàn hồi.


Collagen thủy phân, chiết xuất cam và chanh tự nhiên: kéo dài chu kỳ sinh trưởng của sợi tóc, hỗ trợ quá trình phát triển của tóc, giảm tình trạng rụng tóc sớm.


8 thành phần amino acids: hỗ trợ sửa chữa tóc hư tổn, bảo vệ tóc khỏi gãy rụng và mang lại mái tóc mềm mượt, bồng bềnh.


Swertia Japonica: Bảo vệ tóc chống lại hiện tượng gãy rụng và cải thiện tình trạng tóc mỏng yếu.


Thành phần đầy đủ: 
Carrot Extract, Pantothenyl Ethyl Ether, Dipotassium Glycyrrhizinate, Orange Juice, Orange Flower Water, Lemon Juice, Lemon Extract, Wartweed Extract, Cerebrum Extract, Soy Protein Hydrolysate (2), Sancha Extract, Seaweed Extract-1, Seaweed Extract-4, Hyaluronic Acid Na-2, Succinyl Atelocollagen Solution, Anhydrous Caffeine, Usbenia Oyster Extract, Abalone Extract, Actaba Extract, Royal Jelly Extract, Serine, Glycine, L-Glutamic Acid, Alanine, Lysine Solution, Arginine, Threonine, Proline, Yeast Extract-1, Hydrolysed Silk Liquid, Apricot Juice, Button Extract, Apple Juice, Kamomira Extract-1, Coral Grass Extract, Sage Extract, Aloe Extract-1, Ginkgo Extract, Barley Fermented Extract, Hikiokoshi Extract-1, Saiyou Hakka Extract, Rei Extract, Linseed Extract, Shimlet Extract, Mugwort Extract, Pomace Extract -1, Lice Extract, Torso Summer Extract, Betaine, Glycosyl Trehalose / Hydrogenated Starch Hydrolyzate Mixed Solution, BG, Glycerin, DL-PCA · Na Solution, Ethanol, Menthol, Absolute Ethanol, Sorbit Liquid, Concentrated Glycerin, TEA, Carboxyvinyl Polymer, Perfume ","


Rẽ tóc và hướng vòi xịt vào sát phần da đầu có tóc bị thưa mỏng, xịt từ 1 đến 2 lần.


Mát-xa bằng ngón tay để tinh chất thấm sâu vào chân tóc.


Khuyên dùng với các vị trí chấm vàng để sản phẩm được trải đều khắp da đầu.


Cuối cùng, mát-xa lại toàn bộ da đầu để tinh chất thấm đều.

 ",,,
https://hasaki.vn/san-pham/tinh-chat-l-oreal-professionnel-giam-rung-toc-6mlx10-120572.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-l-oreal-professionnel-giam-rung-toc-6mlx10_wjhRuSzPt9Ze4q25_img_385x385_622873_fit_center.png,422219402,Tinh Chất L'Oréal Professionnel Giảm Rụng Tóc 6mlx10,102,3,1.228.000 ₫,1.400.000 ₫,172.000 ₫,-12%,0.0,0,0,3474637109523,L'Oreal Professionnel,Pháp,,Tất cả,"
Thành phần chi tiết:


Chiết xuất Aminexil giúp duy trì độ chắc khỏe của nang tóc, giúp cải thiện liên kết của sợi tóc và da đầu. 


Chiết xuất Omega 6 giúp nuôi dưỡng sâu cấu trúc tóc, giúp tóc chắc khỏe hơn.


Thành phần chính:
Aqua (Water)Alcohol Denatdiaminopyrimidine Oxideaminomethyl Propanolpeg-40 Hydrogenated Castor Oilcalcium Pantothenatesafflower Glucosidepyridoxine Hclniacinamidetocopherolsodium Hydroxideparfum (Fragrance)
 ","


Lau tóc ráo nước với khăn khô trước khi thoa tinh chất.


Mở lọ tinh chất da đầu, lắp vòi tra tinh chất vào.


Nhẹ nhàng rẽ tóc và lăn sản phẩm trực tiếp trên phần da đầu.


Massage nhẹ nhàng để sản phẩm thẩm thấu vào da đầu. Không xả lại với nước.

 ",,,
https://hasaki.vn/san-pham/tinh-chat-50-megumi-duong-va-ngan-rung-toc-120ml-92989.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-50-megumi-duong-va-ngan-rung-toc-120ml-1717396100_img_385x385_622873_fit_center.jpg,422202586,Tinh Chất 50 Megumi Dưỡng Và Ngăn Rụng Tóc 120ml,102,5,463.000 ₫,595.000 ₫,132.000 ₫,-22%,4.5,2,5,8935006540620,50 Megumi,Nhật Bản,Vietnam,Tất cả,"
Thành phần chính: 


Nhân sâm & rễ gừng: Nuôi dưỡng cho chân tóc trở nên chắc khỏe và đàn hồi.


Collagen thủy phân, chiết xuất cam và chanh tự nhiên: kéo dài chu kỳ sinh trưởng của sợi tóc, hỗ trợ quá trình phát triển của tóc, giảm tình trạng rụng tóc sớm.


8 thành phần amino acids: hỗ trợ sửa chữa tóc hư tổn, bảo vệ tóc khỏi gãy rụng và mang lại mái tóc mềm mượt, bồng bềnh.


Swertia Japonica: Bảo vệ tóc chống lại hiện tượng gãy rụng và cải thiện tình trạng tóc mỏng yếu.


Thành phần đầy đủ: 
Carrot Extract, Pantothenyl Ethyl Ether, Dipotassium Glycyrrhizinate, Orange Juice, Orange Flower Water, Lemon Juice, Lemon Extract, Wartweed Extract, Cerebrum Extract, Soy Protein Hydrolysate (2), Sancha Extract, Seaweed Extract-1, Seaweed Extract-4, Hyaluronic Acid Na-2, Succinyl Atelocollagen Solution, Anhydrous Caffeine, Usbenia Oyster Extract, Abalone Extract, Actaba Extract, Royal Jelly Extract, Serine, Glycine, L-Glutamic Acid, Alanine, Lysine Solution, Arginine, Threonine, Proline, Yeast Extract-1, Hydrolysed Silk Liquid, Apricot Juice, Button Extract, Apple Juice, Kamomira Extract-1, Coral Grass Extract, Sage Extract, Aloe Extract-1, Ginkgo Extract, Barley Fermented Extract, Hikiokoshi Extract-1, Saiyou Hakka Extract, Rei Extract, Linseed Extract, Shimlet Extract, Mugwort Extract, Pomace Extract -1, Lice Extract, Torso Summer Extract, Betaine, Glycosyl Trehalose / Hydrogenated Starch Hydrolyzate Mixed Solution, BG, Glycerin, DL-PCA · Na Solution, Ethanol, Menthol, Absolute Ethanol, Sorbit Liquid, Concentrated Glycerin, TEA, Carboxyvinyl Polymer, Perfume ","


Rẽ tóc và hướng vòi xịt vào sát phần da đầu có tóc bị thưa mỏng, xịt từ 1 đến 2 lần.


Mát-xa bằng ngón tay để tinh chất thấm sâu vào chân tóc.


Khuyên dùng với các vị trí chấm vàng để sản phẩm được trải đều khắp da đầu.


Cuối cùng, mát-xa lại toàn bộ da đầu để tinh chất thấm đều.

 ",,,
