Liên kết,Ảnh sản phẩm,Mã sản phẩm,Tên sản phẩm,Mã danh mục,Số sản phẩm đã bán,Giá,Giá thị trường,Tiết kiệm,Phần trăm giảm,Đánh giá trung bình,Số lượt đánh giá,Số lượt hỏi đáp,Barcode,Thương Hiệu,Xuất xứ thương hiệu,Nơi sản xuất,Loại da,Giới tính,Vấn đề về da,Thành phần sản phẩm,Hướng dẫn sử dụng,Đặc Tính
https://hasaki.vn/san-pham/combo-eucerin-kem-duong-sua-rua-mat-giam-tham-mun-dau-thua-106267.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422210945-1699436076_img_385x385_622873_fit_center.jpg,422210945,[Mua 1 Tặng 1] Eucerin Kem Kiểm Soát Nhờn & Giảm Mụn 50ml + Sữa Rửa Mặt Tạo Bọt Dịu Nhẹ 50g,19,0,467.000 ₫,519.000 ₫,52.000 ₫,-10%,0.0,0,0,4005800331695,Eucerin,Ðức,,"Da dầu, hỗn hợp dầu",Tất cả,Da mụn,"
1. Kem Dưỡng Eucerin Làm Giảm Thâm Mụn & Dầu Thừa 50ml
Thành phần chính:


Salicylic Acid & Licochalcone A: giảm mụn và ngăn ngừa tiền viêm.


Decandiol: giảm vi khuẩn gây mụn.


L-Carnitine: giảm dầu thừa.


Thành phần chi tiết: Aqua, Glycerin, Dimethicone, Cetearyl Alcohol, Salicylic Acid, L-Carnitine, Decylene Glycol, Glycyrrhiza Inflata Root Extract, PEG-150 Distearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Stearoyl Glutamate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Hydroxyethylcellulose, Trisodium EDTA, Sodium Hydroxide, Sodium Chloride, Phenoxyethanol, Parfum.
2. Sữa Rửa Mặt Eucerin Cho Da Mụn Và Nhờn Nhiều 50g
 Thành phần chính:


Thành phần Bisabolol được chiết xuất tự nhiên: giúp ngăn mụn hiệu quả và làm dịu vùng da đang bị tổn thương do mụn.


Glycerin: dưỡng ẩm và ngăn ngừa khô da.


Myristic Acid: hỗ trợ kháng khuẩn, kiểm soát nhờn.


Thành phần đầy đủ: 
Aqua, Myristic Acid, Propylene Glycol, Palmitic Acid, Stearic Acid, Potassium Hydroxide, Glycerin, Lauric Acid, PEG-150, PEG-8, Glyceryl Stearate, Octadecenedioic Acid, Bisabolol, Cera Alba, Sodium Methyl Cocoyl Taurate, BHT, Arachidic Acid, Etidronic Acid, Disodium EDTA, Oleic Acid, Farnesol, Parfum. ","
1. Kem Dưỡng Eucerin Làm Giảm Thâm Mụn & Dầu Thừa 50ml


Sử dụng kem dưỡng giảm mụn Eucerin ProAcne A.I Matt Fluid vào mỗi sáng và tối, sau bước làm sạch da và Toner (nếu có).


Lấy một lượng sản phẩm nhỏ bằng hạt đậu và thoa đều lên vùng da có mụn.


Để phát huy hết công dụng của sản phẩm, bạn có thể kết hợp sử dụng với các sản phẩm làm sạch thuộc dòng ProAcne.


Tránh để sản phẩm tiếp xúc trực tiếp với mắt và niêm mạc.


2. Sữa Rửa Mặt Eucerin Cho Da Mụn Và Nhờn Nhiều 50g


Tạo bọt với một ít nước trước khi thoa lên da.


Nhẹ nhàng rửa sạch lại với nước lạnh hoặc nước ấm.

 ",
https://hasaki.vn/san-pham/hsd-06-2025-sua-rua-mat-cetaphil-diu-lanh-cho-da-nhay-cam-500ml-moi-128654.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-500ml-moi-1721037144_img_385x385_622873_fit_center.jpg,422224399,[HSD 06/2025] Sữa Rửa Mặt Cetaphil Dịu Lành Cho Da Nhạy Cảm 500ml (Mới),19,0,264.000 ₫,419.000 ₫,155.000 ₫,-37%,0.0,0,0,,Cetaphil,Canada,,,Tất cả,,"
 ","
 ",
https://hasaki.vn/san-pham/bo-san-pham-hada-labo-cham-soc-da-mun-2-mon-104645.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209937-1700208346_img_385x385_622873_fit_center.jpg,422209937,Bộ Sản Phẩm Hada Labo Chăm Sóc Da Mụn 2 Món + Tặng Ba Lô Dây Rút,19,0,285.000 ₫,365.000 ₫,80.000 ₫,-22%,5.0,1,1,8935006544079,Hada Labo,Nhật Bản,,Da thường/Mọi loại da,Tất cả,Da mụn,"
1. Kem Rửa Mặt Hada Labo Cho Da Mụn Và Nhạy Cảm 80g
Thành phần chính: 


T.X.A: Làm giảm mẩn đỏ, mờ các vết thâm mụn và làm đều màu, dưỡng sáng da.


Hạt Ý Dĩ: Dưỡng da mịn màng, dưỡng ẩm sâu nhờ các axit béo từ đó cải thiện làn da khô ráp.


Rau Diếp Cá: Làm dịu mát da, hỗ trợ làm giảm tình trạng mụn. 


Cúc La Mã: Loại bỏ bụi bẩn, làm sạch sâu lỗ chân lông, giảm kích ứng trên da. 


Hyaluronic Acid (HA): Dưỡng ẩm da, cải thiện độ đàn hồi, ngăn ngừa nếp nhăn và lão hoá.


Squalane: Giữ ẩm và giữ nước cho da, tạo hàng rào bảo vệ da khỏi các tác động bên ngoài. 


Thành phần đầy đủ:  
Water, Glycerin, Sodium Cocoyl Glycinate, Glycol Distearate, Cocamidopropyl Betaine, Acrylates Copolymer, Potassium Cocoyl Glycinate, Sodium Chloride, Maltooligosyl Glucoside, Potassium Cocoate, Citric Acid, Hydrogenated Starch Hydrolysate, Sodium Taurine Cocoyl Methyltaurate, Menthoxypropanediol, Camphor, Menthol, Dipotassium Glycyrrhizate, T.X.A, Coix Lacryma-Jobi Ma-yuen (Job's Tears) Seed Extract, Chamomilla Recutita (Matricaria) Flower Extract, Houttuynia Cordata Extract, Sodium Hyaluronate (HA), Sodium Acetylated Hyaluronate (Super HA), Hydrolyzed Hyaluronic Acid (Nano HA), Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Lactococcus/Hyaluronic Acid Ferment Filtrate, Squalane, Propylene Glycol, Butylene Glycol, Pentylene Glycol, Hydroxyacetophenone, Sodium Phosphate, Disodium Phosphate, Mentha Piperita Oil, Disodium EDTA, Phenoxyethanol
2. Dung Dịch Hada Labo Dưỡng Ẩm Cho Da Mụn Và Nhạy Cảm 170ml
Thành phần chính: 


T.X.A: Làm giảm mẩn đỏ, mờ các vết thâm mụn và làm đều màu, dưỡng sáng da.


Hạt Ý Dĩ: Dưỡng da mịn màng, dưỡng ẩm sâu nhờ các axit béo từ đó cải thiện làn da khô ráp.


Rau Diếp Cá: Làm dịu mát da, hỗ trợ làm giảm tình trạng mụn. 


Cúc La Mã: Loại bỏ bụi bẩn, làm sạch sâu lỗ chân lông, giảm kích ứng trên da. 


Hyaluronic Acid (HA): Dưỡng ẩm da, cải thiện độ đàn hồi, ngăn ngừa nếp nhăn và lão hoá.


Squalane: Giữ ẩm và giữ nước cho da, tạo hàng rào bảo vệ da khỏi các tác động bên ngoài. 


Thành phần đầy đủ:
Water, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Sorbitan Sesquioleate, Tranexamic Acid, Squalane, Dipotassium Glycyrrhizate, Isopropylmethylphenol, Allantoin, Sodium Hyaluronate (HA), Sodium Acetylated Hyaluronate (Super HA), Hydrolyzed Hyaluronic Acid (Nano HA), Chamomilla Recutita (Matricaria) Flower Extract, Houttuynia Cordata Extract, Coix Lacryma-Jobi Ma-yuen (Job’s Tears) Seed Extract, Menthol, Camphor, Propylene Glycol, Disodium EDTA, Phenoxyethanol ","
1. Kem Rửa Mặt Hada Labo Cho Da Mụn Và Nhạy Cảm 80g


Làm ướt mặt, lấy một lượng kem vừa đủ vào lòng bàn tay.


Tạo bọt và thoa đều khắp mặt.


Rửa sạch với nước.


Dùng hàng ngày, sáng và tối.


2. Dung Dịch Hada Labo Dưỡng Ẩm Cho Da Mụn Và Nhạy Cảm 170ml


Sau khi rửa mặt sạch, đổ 4-5 giọt dung dịch vào lòng bàn tay.


Vỗ nhẹ và đều khắp mặt trong 10 giây.


Thực hiện các bước dưỡng tiếp theo.


Nên sử dụng trước bước kem giảm mụn để tăng cường hiệu quả giảm mụn.


Có thể thay thế hoàn toàn bước kem dưỡng vào buổi sáng.


Dùng hàng ngày, sáng và tối.

 ",
https://hasaki.vn/san-pham/sua-rua-mat-essance-lam-sang-da-tu-viet-quat-100ml-94323.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-essance-lam-sang-da-tu-viet-quat-100ml_1U3w22w8CgugBEWW_img_385x385_622873_fit_center.png,422203588,Sữa Rửa Mặt Essance Làm Sáng Da Từ Việt Quất 100ml,19,0,74.000 ₫,99.000 ₫,25.000 ₫,-25%,5.0,1,1,8935030265537,Essance,Hàn Quốc,China,Da thường/Mọi loại da,Tất cả,"Da sạm, xỉn, không đều màu","
Water, Myristic Acid, Glycerin, Stearic Acid, Potassium Hydroxide, Lauric Acid, Glycol Distearate, Polysorbate 20, Cocamidopropyl Betaine, Glyceryl Stearate, Peg-100 Stearate, Peg-7 Glyceryl Cocoate, Fragrance, Disodium Edta, Butylene Glycol, Anthemis Nobilis Flower Extract, Aspalathus Linearis Extract, Borago Officinalis Extract, Centaurea Cyanus Flower Extract, Lilium Candidum Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Euterpe Oleracea Fruit Extract, Phyllanthus Emblica Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract. ","


Làm ướt da mặt, lấy một lượng sữa rửa mặt vừa đủ ra lòng bàn tay và tạo bọt. Xoa đều bọt sữa rửa mặt lên da mặt, massage nhẹ nhàng.


Rửa lại kỹ bằng nước sạch rồi lau khô bằng khăn mềm. Dùng 2 lần mỗi ngày, sáng và tối.

 ",Ngày Và Đêm
https://hasaki.vn/san-pham/sua-rua-mat-bergamo-tinh-chat-oc-sen-150ml-83293.html,https://media.hcdn.vn/catalog/product/s/u/sua-rua-mat-bergamo-tinh-chat-oc-sen-150ml-001_img_385x385_622873_fit_center.jpg,311100018,Sữa Rửa Mặt BERGAMO Tinh Chất Ốc Sên 150ml,19,0,165.000 ₫,299.000 ₫,134.000 ₫,-45%,0.0,0,8,8809414191876,Bergamo,Hàn Quốc,Korea,Da thường/Mọi loại da,,"Da khô, mất nước","
Brightening Foaming Cleanser
Whole component purified water, ammonium laureth sulfate, glycerin, sodium C14-16 olefin sulfonate, ammonium lauryl sulfate, acrylate copolymer, cocamidopropyl betaine, panthenol [1000ppm], methylpropanedi, sodium chloride, corn starch, Microcrystalline cellulose, mannitol, sucrose, tocopheryl acetate, capryl hydroxamic acid, ethylhexylglycerin, fragrance, sodium hydroxide, chromium oxide green, red iron oxide, iron oxide yellow, sodium benzoate, phenoxyethanol
Caviar Foaming Cleanser
Purified water, glycerin, ammonium laureth sulfate sodium C14-16 olefin sulfonate, acrylate copolymer, ammolauryl sulfate cocamidopropyl vane Fiji-150 Estate, Fiji-120H Tylglucose Car Extract (1000pom), sodium Hydroxide, Sodium Chloride, Fragrance, Benzoate, Phenoxyethanol, Panthenol Tocopherol, Capryl Hydroxamic Acid, Methyl Propane, Ethyl Hexyl Glycerin, Blue No. 1, Yellow No. 5, Butylene Glycol
Hibiscus Foaming Cleanser
Purified water, Glycerin, Ammoraureth sulfate, Sodium C14-16 Olefin sulfate acrylate copolymer, Ammonium lauryl sulfate, Cocamidopropyl betaine, Fiji-150 Stearate, Fiji-1200 methyl glucose diol Eight hibiscus extract (1000 ppm), sodium hydroxide, sodium chloride, fragrance, sodium benzoate, phenoxyethanol, panthenol, tocopherol, capryl hydroxamic acid, corn starch microcrystalline cellulose mannitol red iron oxide, iron oxide, sucrose Tocopheryl Acetate, Methyl Propanol, Ethyl Hexyl Glycerin, Red No. 2, Butylene Glycol
Snail Foaming Cleanser
Purified water, glycerin, ammonium laureth sulfate, sodium C14-16 olefin sulfonate, acrylate copolymer, ammo lauryl sulfate, cocamidopropyl betaine, Fiji-150 stearate, H2O til glucose dioleate, light Slime Filtrate [1000ppm), Sodium Doxide, Sodium Claroid Flavor, Sodium Benzoate, Phenoxyethanol, Panthenol, Tocopherol, Capryl Hydroxamic Acid, Methyl Propanediol, Ethyl Hexyl Glycerin, Red No. 2, 12 Hexaneol ","

Bước 1: Rửa sạch tay và làm ướt da mặt.
Bước 2: Cho một lượng sữa rửa mặt vừa đủ ra lòng bàn tay cùng với một chút nước và tạo bọt.
Bước 3: Xoa đều lên da mặt và massage theo hình xoắn ốc từ trong ra ngoài khoảng 1 – 2 phút.
Bước 4: Rửa lại thật kỹ bằng nước sạch và lau khô bằng khăn mềm.
 ",Ngày Và Đêm
https://hasaki.vn/san-pham/sua-rua-mat-bergamo-chiet-xuat-trung-ca-tam-150ml-83289.html,https://media.hcdn.vn/catalog/product/s/u/sua-rua-mat-bergamo-chiet-xuat-trung-ca-tam-150ml-001_img_385x385_622873_fit_center.jpg,311100016,Sữa Rửa Mặt BERGAMO Chiết Xuất Trứng Cá Tầm 150ml,19,0,165.000 ₫,299.000 ₫,134.000 ₫,-45%,0.0,0,8,8809414191852,Bergamo,Hàn Quốc,Korea,Da thường/Mọi loại da,,"Da lão hóa, nếp nhăn","
Brightening Foaming Cleanser
Whole component purified water, ammonium laureth sulfate, glycerin, sodium C14-16 olefin sulfonate, ammonium lauryl sulfate, acrylate copolymer, cocamidopropyl betaine, panthenol [1000ppm], methylpropanedi, sodium chloride, corn starch, Microcrystalline cellulose, mannitol, sucrose, tocopheryl acetate, capryl hydroxamic acid, ethylhexylglycerin, fragrance, sodium hydroxide, chromium oxide green, red iron oxide, iron oxide yellow, sodium benzoate, phenoxyethanol
Caviar Foaming Cleanser
Purified water, glycerin, ammonium laureth sulfate sodium C14-16 olefin sulfonate, acrylate copolymer, ammolauryl sulfate cocamidopropyl vane Fiji-150 Estate, Fiji-120H Tylglucose Car Extract (1000pom), sodium Hydroxide, Sodium Chloride, Fragrance, Benzoate, Phenoxyethanol, Panthenol Tocopherol, Capryl Hydroxamic Acid, Methyl Propane, Ethyl Hexyl Glycerin, Blue No. 1, Yellow No. 5, Butylene Glycol
Hibiscus Foaming Cleanser
Purified water, Glycerin, Ammoraureth sulfate, Sodium C14-16 Olefin sulfate acrylate copolymer, Ammonium lauryl sulfate, Cocamidopropyl betaine, Fiji-150 Stearate, Fiji-1200 methyl glucose diol Eight hibiscus extract (1000 ppm), sodium hydroxide, sodium chloride, fragrance, sodium benzoate, phenoxyethanol, panthenol, tocopherol, capryl hydroxamic acid, corn starch microcrystalline cellulose mannitol red iron oxide, iron oxide, sucrose Tocopheryl Acetate, Methyl Propanol, Ethyl Hexyl Glycerin, Red No. 2, Butylene Glycol
Snail Foaming Cleanser
Purified water, glycerin, ammonium laureth sulfate, sodium C14-16 olefin sulfonate, acrylate copolymer, ammo lauryl sulfate, cocamidopropyl betaine, Fiji-150 stearate, H2O til glucose dioleate, light Slime Filtrate [1000ppm), Sodium Doxide, Sodium Claroid Flavor, Sodium Benzoate, Phenoxyethanol, Panthenol, Tocopherol, Capryl Hydroxamic Acid, Methyl Propanediol, Ethyl Hexyl Glycerin, Red No. 2, 12 Hexaneol ","

Bước 1: Rửa sạch tay và làm ướt da mặt.
Bước 2: Cho một lượng sữa rửa mặt vừa đủ ra lòng bàn tay cùng với một chút nước và tạo bọt.
Bước 3: Xoa đều lên da mặt và massage theo hình xoắn ốc từ trong ra ngoài khoảng 1 – 2 phút.
Bước 4: Rửa lại thật kỹ bằng nước sạch và lau khô bằng khăn mềm.
 ",Ngày Và Đêm
https://hasaki.vn/san-pham/hsd-11-2024-bong-tam-dung-dich-tay-trang-rua-mat-purederm-1-mieng-118158.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-pad-purederm-tam-dung-dich-tay-trang-va-rua-mat-1709198558_img_385x385_622873_fit_center.jpg,422218534,[HSD 11/2024] Bông Tẩm Dung Dịch Tẩy Trang & Rửa Mặt Purederm 1 Miếng,19,0,1.000 ₫,14.000 ₫,13.000 ₫,-93%,0.0,0,0,,Purederm,Hàn Quốc,Korea,,,,"
 ","
 ",
https://hasaki.vn/san-pham/sua-rua-mat-kuramoto-bijin-men-gao-sake-lam-sang-da-100g-92813.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-kuramoto-bijin-men-gao-sake-lam-sang-da-100g_img_385x385_622873_fit_center.jpg,422202355,Sữa Rửa Mặt Kuramoto Bijin Men Gạo Sake Làm Sáng Da 100g,19,0,420.000 ₫,459.000 ₫,39.000 ₫,-8%,0.0,0,1,4992969003795,Kuramoto Bijin,Nhật Bản,Japan,Da thường/Mọi loại da,Tất cả,"Da sạm, xỉn, không đều màu","
Water, glycerin, Al silicate, myristic acid, BG, stearic acid, titanium oxide, rice fermented liquid (sake), potassium hydroxide, lauric acid, PEG-150 distearate, glyceryl stearate (SE), cocamidopropyl betaine, sea silt, oryza sativa (rice) lees extract, rice bran extract, hydrolyzed rice bran extract, hydrolyzed rice extract, oryzanol, phytic acid, hydrolyzed rice leaf extract, hydrolyzed yeast extract, hydrolyzed elastin, succinoyl atelocollagen, sodium hyaluronate, water soluble proteoglycan, black sugar extract, Orange Peel Oil, Lavender Oil, Eucalyptus Leaf Oil, Grapefruit Peel Oil, Agarite Oil, Oil Glyceryl Glucoside, Isoleucine, Serine, Glycine, Alanine, Threonine, Valine, Arginine, Phenylalanine, Proline, Histidine, Asparagine Acid, papain, lactic Na, malic acid, dextrin, cocoyl methyl taurine Na, glycolic stearic acid, citric acid, citric acid Na, PCA-Na, PCA, EDTA-2Na, methylparaben, propylparaben. ","


Nên sử dụng với nước ấm.


Làm ướt da mặt, cho khoảng 1cm sữa rửa mặt ra lòng bàn tay, tạo bọt với một ít nước cho đến khi lớp bọt bông mịn.


Nhẹ nhàng xoa đều bọt kem lên toàn bộ da mặt, massage theo chuyển động tròn trong khoảng 1 phút.


Rửa lại với nước ấm cho đến khi da sạch hoàn toàn. Thấm khô da và tiếp tục với Nước Thần Kuramoto Bijin Sake Lotion.

 ",Ngày Và Đêm
https://hasaki.vn/san-pham/hsd-05-2025-sua-rua-mat-paula-s-choice-can-bang-am-giam-dau-thua-237ml-126538.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-paula-s-choice-can-bang-am-giam-dau-thua-237ml-1719909542_img_385x385_622873_fit_center.jpg,422223463,"[HSD 05/2025] Sữa Rửa Mặt Paula’s Choice Cân Bằng Ẩm, Giảm Dầu Thừa 237ml",19,0,560.000 ₫,699.000 ₫,139.000 ₫,-20%,0.0,0,0,,Paula's Choice,Mỹ,United States,,,,"
 ","
 ",
https://hasaki.vn/san-pham/combo-curel-lotion-duong-da-sua-rua-mat-danh-cho-da-dau-95547.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-curel-lotion-duong-da-sua-rua-mat-danh-cho-da-dau_Qv8BmvZ6kmThXTJd_img_385x385_622873_fit_center.png,422204182,Combo Curél Lotion Dưỡng Da & Sữa Rửa Mặt Dành Cho Da Dầu,19,0,427.000 ₫,892.000 ₫,465.000 ₫,-52%,0.0,0,1,8934681742404,Curél,Nhật Bản,Japan,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
Lotion Dưỡng Da Dành Cho Da Dầu Curél Sebum Trouble Care Sebum Care Lotion 150ml
Water, Butylene Glycol, Betaine, Glycerin, Methyl Gluceth-20, PEG-32, Allantoin, PEG-60 Hydrogenated Castor Oil, Succinic Acid, Hydroxyundecanoic Acid, Arginine, Zinc Oxide, Eucalyptus Globulus Leaf Extract, Methylparaben.
Sữa Rửa Mặt Dành Cho Da Dầu Curél Sebum Trouble Care Sebum Care Foaming Wash 150ml
Water, Glycerin, PEG-8, Sodium Cocoyl Glutamate, Sorbitol, Betaine, Ethylhexylglycerin, Potassium Cocoyl Glycinate, Sodium Laureth Sulfate, Sodium Hydroxide, PPG-7-Buteth-4, Dipotassium Glycyrrhizate, Trisodium EDTA, BHT, Methylparaben... ","
Lotion Dưỡng Da Dành Cho Da Dầu Curél Sebum Trouble Care Sebum Care Lotion 150ml 

Sau bước sữa rửa mặt, lấy lượng sản phẩm vừa đủ ra bông tẩy trang, nhẹ nhàng thoa đều lên mặt.

Sữa Rửa Mặt Dành Cho Da Dầu Curél Sebum Trouble Care Sebum Care Foaming Wash 150ml


Làm ướt da mặt. 


Nhấn vòi bơm để lấy được lượng bọt sữa rửa mặt cần thiết, sau đó thoa đều nhẹ nhàng lên khuôn mặt và lưu ý thoa xuôi theo chiều lỗ chân lông để chất bẩn dễ dàng theo đà bị quấn ra ngoài.


Massage trong thời gian khoảng 20-30 giây, lưu ý không để sữa lâu quá trên da mặt.


Rửa sạch với nước và thấm khô da bằng khăn mềm.

 ",
https://hasaki.vn/san-pham/gel-rua-mat-senka-diu-nhe-100g-87885.html,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-gel-rua-mat-senka-diu-nhe-100g_SZKh3vVhjUHxEkEq_img_385x385_622873_fit_center.png,223600056,Gel Rửa Mặt Senka Dịu Nhẹ Cho Da Khô & Nhạy Cảm 100g,19,0,109.000 ₫,119.000 ₫,10.000 ₫,-8%,3.5,6,15,4901872446636,Senka,Nhật Bản,,"Da khô, hỗn hợp khô",Tất cả,"Da dầu, lỗ chân lông to","

Sức mạnh từ kén tơ tằm trắng Mayu Haku kết hợp công dụng từ thành phần “sericin” trong kén tơ tằm trắng và chất “hydrolyzed silk” được lấy từ lõi của sợi tơ tằm, giúp cho hiệu quả dưỡng ẩm trọn vẹn hơn gấp nhiều lần.
Sericin: Có khả năng tương thích cao với làn da, sericin có thể hình thành một màng bảo vệ, phát huy tối đa tác dụng dưỡng ẩm, giúp giữ kết cấu da mềm mịn.
Hydrolyzed silk: Lớp sừng có tác dụng bảo vệ da khỏi các tác động bên ngoài. Hydrolyzed silk có khả năng thúc đẩy sự phục hồi của lớp sừng như hàng rào bảo vệ da.
Sodium Acetylated Hyaluronate (Super Hyaluronic Acid): Hợp chất gồm 2 loại Hyaluronic acid làm tăng hiệu quả và duy trì tác dụng giữ ẩm
Thành phần Axit trong sản phẩm ít vô cùng dịu nhẹ, dễ dàng hòa tan và làm sạch bụi bẩn và bã nhờn trên da. Để lại cảm giác tươi mát, dễ chịu sau khi sử dụng.
 ","

Bước 1: Rửa tay sạch. 
Bước 2: Lấy lượng sữa rửa mặt khoảng 1 đốt ngón tay. 
Bước 3: Thêm vào lòng bàn tay 1 ít nước. 
Bước 4: Áp bọt lên mặt và massage nhẹ nhàng theo chuyển động tròn để làm sạch.
Bước 5: Rửa lại thật sạch với nước hoặc lau sạch da với bông tẩy trang.
 ",Ngày Và Đêm
https://hasaki.vn/san-pham/sua-rua-mat-sach-sau-keana-nadeshiko-100g-85737.html,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-sach-sau-keana-nadeshiko-100g-1708573053_img_385x385_622873_fit_center.jpg,394600006,Sữa Rửa Mặt Keana Nadeshiko Baking Soda Sạch Sâu Da 100g,19,0,309.000 ₫,340.000 ₫,31.000 ₫,-9%,5.0,1,2,4992440016665,Keana Nadeshiko,Nhật Bản,Japan,"Da dầu, hỗn hợp dầu",Tất cả,"Da dầu, lỗ chân lông to","
Nước, Glycerin, Palmitic Acid, Lauric Acid, Myristic Acid, Stearic Acid, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate,  Sodium Bicarbonate, Pentasodium Pentetate, Mật ong, Sodium Hyaluronate, Potassium Hydroxide 0.05%, Butylene Glycol, Tinh chất sữa ong chúa, Collagen thủy phân.






 ","
Lấy một lượng thích hợp ra lòng bàn tay hoặc lưới rửa mặt. Thêm nước tạo bọt mịn, rồi thoa massage nhẹ nhàng toàn da mặt. Sau đó rửa sạch với nước mát để se khít lỗ chân lông.






 ",
https://hasaki.vn/san-pham/hsd-06-2025-sua-rua-mat-ducray-cho-da-nhon-mun-200ml-127998.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-ducray-cho-da-nhon-mun-200ml-1680260235-1720775221_img_385x385_622873_fit_center.jpg,422224158,[HSD 06/2025] Sữa Rửa Mặt Ducray Cho Da Nhờn Mụn 200ml,19,0,281.000 ₫,,,,0.0,0,0,,Ducray,Pháp,France,,,,"
 ","
 ",
https://hasaki.vn/san-pham/sua-rua-mat-seoulrose-rau-ma-hoa-cuc-diu-da-120ml-91207.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-seoulrose-rau-ma-hoa-cuc-diu-da-120ml-1_img_385x385_622873_fit_center.jpg,422200968,Sữa Rửa Mặt Seoulrose Rau Má & Hoa Cúc Dịu Da 120ml,19,0,175.000 ₫,219.000 ₫,44.000 ₫,-20%,4.3,3,8,8809145609633,SeoulRose,Hàn Quốc,Korea,Da thường/Mọi loại da,,"Da nhạy cảm, kích ứng, mẩn đỏ","
Thành phần chính: 


Madecassoside: với tác dụng chữa lành các vết thương nhanh chóng, giúp cân bằng và làm dịu tất cả các loại da, cải thiện sẹo, chống oxi hóa, ngăn ngừa lão hóa.

 ","


Rửa tay sạch và lấy một lượng sữa rửa mặt vừa đủ và tạo bọt kĩ. 


Massage toàn bộ gương mặt nhẹ nhàng tối đa 1 phút. 


Rửa sạch lại với nước. 


Dùng 2 lần/ ngày, sáng và tối. 

 ",Ngày Và Đêm
https://hasaki.vn/san-pham/hsd-06-2025-sua-rua-mat-senka-danh-cho-da-mun-100g-127910.html,https://media.hcdn.vn/catalog/product/g/o/google-shopping-sua-rua-mat-senka-danh-cho-da-mun-100g-1694513710-1720690882_img_385x385_622873_fit_center.jpg,422224131,[HSD 06/2025] Sữa Rửa Mặt Senka Dành Cho Da Mụn 100g,19,0,65.000 ₫,,,,0.0,0,0,,Senka,Nhật Bản,,,,,"
 ","
 ",
